LaiSuat,TyLeBaoBam,NhuCauVon,PhanKyTraLai,ThanhPhanKinhTe,MaLoaiThue,custtpcdnm,LoaiHinhVay,TrangThaiHoTroLaiSuat,NganhKinhTe,NhomNo,DH-GN
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.22465753424657534
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.27945205479452057
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.1780821917808219
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.13424657534246576
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9917808219178083
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9534246575342465
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.0958904109589041
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9698630136986301
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.18082191780821918
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.989041095890411
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.9,0,180000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,360000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,100,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.9,100,800000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
8.9,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.9,100,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
8.2,0,320000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
7.9,100,800000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,100,480000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.2,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,100,640000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,240000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,280000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.2,100,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.9178082191780823
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9780821917808219
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.37534246575342467
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.0958904109589041
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,1.0
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.989041095890411
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9972602739726028
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.09041095890410959
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.7808219178082192
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,1.0
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.136986301369863
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,1.0
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.09863013698630137
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9698630136986301
8.2,100,600000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,240000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.9,100,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
0.0,0,160000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9753424657534246
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,280000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,240000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,100,600000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,1.0767123287671232
9.0,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.2,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
10.2,100,720000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,100,280000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,100,1920000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,0.9972602739726028
8.2,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,240000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,320000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.2,100,320000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
9.0,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,280000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,100,480000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,480000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
8.2,100,1040000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,100,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.6
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.5397260273972603
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9917808219178083
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.6356164383561644
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.10410958904109589
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.11506849315068493
0.0,0,200000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.12602739726027398
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.1178082191780822
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.18082191780821918
0.0,0,80000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9041095890410958
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.15342465753424658
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9808219178082191
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.10684931506849316
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,320000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,320000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,100,2000000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,0.9917808219178083
8.2,100,640000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
8.2,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,1.0
9.0,0,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,140000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.852054794520548
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.11506849315068493
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.7287671232876712
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9863013698630136
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9780821917808219
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.23013698630136986
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9863013698630136
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.11506849315068493
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.16712328767123288
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.3232876712328767
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.9863013698630136
0.0,0,120000000,0,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Thấu chi trên TK khách hàng,Không hỗ trợ,Ngành nghề khác,Nợ bình thường,0.6904109589041096
